RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,BAROMETRIC_AIR_PRESSURE
0.063680118474639,0.4140625000000001,0.5607476635514019,0.8823529411764706,0.25,0.3611111111111111,0.5789473684210524
0.0,0.5625000000000001,0.5514018691588785,0.6274509803921569,0.25,0.8888888888888888,0.7044534412955475
0.0,0.4375000000000002,0.3457943925233644,0.4705882352941176,0.25,0.9166666666666666,0.672064777327938
0.0037023324694557,0.6328125000000002,0.5607476635514019,0.4901960784313725,0.25,1.0,0.5991902834008095
0.0,0.5703125000000002,0.3644859813084111,0.392156862745098,0.25,0.1666666666666666,0.8056680161943333
0.0,0.5703125000000002,0.1401869158878504,0.3137254901960784,0.25,0.3611111111111111,0.8704453441295571
0.0,0.9609375,0.588785046728972,0.2549019607843137,0.25,0.3611111111111111,0.6882591093117428
0.0055534987041836,0.4140625000000001,0.4859813084112149,0.4705882352941176,0.25,0.1944444444444444,0.6639676113360333
0.088115512773047,0.4765625000000002,0.6261682242990654,0.7843137254901961,0.5,0.5833333333333334,0.4777327935222666
0.0,0.5546875000000002,0.7289719626168225,0.5686274509803921,0.25,1.0,0.5789473684210524
0.0155497963717141,0.5703125000000002,0.7009345794392524,0.6666666666666666,0.25,1.0,0.5910931174089095
0.0,0.8046875,0.6448598130841121,0.2745098039215686,0.25,0.1111111111111111,0.6882591093117428
0.0,0.765625,0.6261682242990654,0.2941176470588235,0.25,0.4444444444444444,0.7449392712550619
0.132543502406516,0.1640625000000001,0.588785046728972,0.8823529411764706,0.25,0.5555555555555556,0.4412955465587047
0.0,0.6093749999999999,0.7383177570093458,0.6078431372549019,0.25,0.0277777777777777,0.6315789473684237
0.0222139948167345,0.5,0.6074766355140188,0.803921568627451,0.25,0.8055555555555556,0.5829959514170048
0.0584968530174009,0.421875,0.6168224299065422,0.7058823529411765,0.5,0.6944444444444444,0.4655870445344142
0.105979266938171,0.734375,0.6635514018691591,0.5490196078431373,0.25,0.75,0.6356275303643715
0.0455386893743058,0.7187500000000003,0.5327102803738317,0.6470588235294118,0.25,0.3888888888888889,0.6315789473684237
0.0,0.7187500000000003,0.6355140186915889,0.5882352941176471,0.5,0.75,0.6680161943319857
0.0,0.2578125000000001,0.2710280373831774,0.4705882352941176,0.25,0.1111111111111111,0.9028340080971666
0.0118474639022584,0.6640625000000001,0.5327102803738317,0.7254901960784313,0.25,1.0,0.6113360323886666
0.0701592002961866,0.4609375,0.8317757009345793,0.6274509803921569,0.5,0.6666666666666666,0.5829959514170048
0.1851166234727878,0.6484374999999999,0.6074766355140188,0.6666666666666666,0.25,0.5,0.5951417004048571
0.0,0.6484374999999999,0.3271028037383178,0.4117647058823529,0.25,0.4166666666666667,0.7368421052631572
0.0,0.5390625,0.6168224299065422,0.7058823529411765,0.25,0.0555555555555555,0.7165991902834
0.2502776749352091,0.3671875,0.7102803738317759,0.7450980392156863,0.5,0.6111111111111112,0.2914979757085
0.0,0.8046875,0.5700934579439254,0.2549019607843137,0.25,0.3888888888888889,0.7327935222672094
0.0,0.5078125000000001,0.7943925233644861,0.6078431372549019,0.25,0.6666666666666666,0.5991902834008095
0.0584968530174009,0.7187500000000003,0.6074766355140188,0.5490196078431373,0.25,0.75,0.5829959514170048
0.005183265457238,0.5859375000000001,0.588785046728972,0.7058823529411765,0.25,0.9722222222222222,0.6356275303643715
0.0,0.6328125000000002,0.4205607476635514,0.392156862745098,0.25,0.4444444444444444,0.7570850202429144
0.0192521288411699,0.6171875,0.6074766355140188,0.6666666666666666,0.5,0.8888888888888888,0.6761133603238857
0.0,0.5859375000000001,0.5700934579439254,0.3725490196078431,0.25,0.7222222222222222,0.7165991902834
0.0007404664938911,0.7109375000000002,0.5514018691588785,0.6078431372549019,0.25,0.3333333333333333,0.6923076923076952
0.014809329877823,0.6796875000000003,0.5140186915887851,0.5294117647058824,0.25,0.0555555555555555,0.7368421052631572
0.0,0.6328125000000002,0.5607476635514019,0.3529411764705882,0.25,0.1944444444444444,0.7125506072874522
0.0951499444650129,0.1328124999999999,0.5607476635514019,0.9411764705882352,0.25,0.8611111111111112,0.5465587044534428
0.0,0.6484374999999999,0.4953271028037384,0.3333333333333333,0.25,1.0,0.813765182186238
0.0,0.7500000000000003,0.6261682242990654,0.5882352941176471,0.25,0.1666666666666666,0.5991902834008095
0.0323337035665802,0.8515625000000001,0.7009345794392524,0.3137254901960784,0.25,0.8888888888888888,0.6396761133603238
0.0018511662347278,0.6171875,0.5233644859813086,0.6274509803921569,0.25,0.8333333333333334,0.5951417004048571
0.0,0.6874999999999999,0.5046728971962616,0.4509803921568627,0.25,0.25,0.7206477732793524
0.0775638652350981,0.3906250000000001,0.588785046728972,0.6666666666666666,0.5,0.6388888888888888,0.5546558704453429
0.0177711958533876,0.3750000000000001,0.4112149532710279,0.6862745098039216,0.25,0.3611111111111111,0.7368421052631572
0.0,0.6328125000000002,0.4953271028037384,0.4901960784313725,0.25,0.2777777777777778,0.7246963562753047
0.0288781932617549,0.3984375000000002,0.5794392523364486,0.803921568627451,0.25,0.3333333333333333,0.7044534412955475
0.0,0.5546875000000002,0.4018691588785048,0.4313725490196078,0.25,1.0,0.6761133603238857
0.0,0.4140625000000001,0.439252336448598,0.392156862745098,0.5,1.0,0.7125506072874522
0.0037023324694557,0.7734375000000001,0.719626168224299,0.5098039215686274,0.25,0.6111111111111112,0.6639676113360333
0.0496112550907071,0.5468750000000001,0.5327102803738317,0.7450980392156863,0.25,0.9444444444444444,0.6477732793522285
0.0,0.6874999999999999,0.3738317757009346,0.4705882352941176,0.5,0.0555555555555555,0.7570850202429144
0.3857830433172898,0.2031250000000001,0.6074766355140188,0.9607843137254902,0.25,0.4166666666666667,0.5910931174089095
0.054054054054054,0.421875,0.5046728971962616,0.8823529411764706,0.25,0.8888888888888888,0.6477732793522285
0.0,0.8203125000000002,0.7009345794392524,0.0980392156862745,0.5,0.4166666666666667,0.7125506072874522
0.0562754535357275,0.1484374999999999,0.4299065420560749,0.8627450980392157,0.25,0.9722222222222222,0.4655870445344142
0.0659015179563124,0.4140625000000001,0.6261682242990654,0.7254901960784313,0.25,0.6111111111111112,0.5951417004048571
0.0570159200296186,0.6796875000000003,0.6074766355140188,0.6274509803921569,0.25,0.9444444444444444,0.6680161943319857
0.0022213994816734,0.6718750000000002,0.6261682242990654,0.5882352941176471,0.25,1.0,0.6437246963562762
0.0,0.8203125000000002,0.5607476635514019,0.3137254901960784,0.25,0.25,0.7085020242914999
0.054054054054054,0.5859375000000001,0.5514018691588785,0.7254901960784313,0.25,1.0,0.6680161943319857
0.087523139577934,0.5859375000000001,0.6448598130841121,0.7058823529411765,0.0,0.0,0.5951417004048571
0.0399851906701221,0.4375000000000002,0.5140186915887851,0.8823529411764706,0.25,0.1388888888888889,0.659919028340081
0.0037023324694557,0.6093749999999999,0.6542056074766356,0.6666666666666666,0.25,1.0,0.5991902834008095
0.0,0.4453125,0.4672897196261683,0.4705882352941176,0.25,0.1388888888888889,0.7611336032388667
0.0,0.4921875000000001,0.3831775700934581,0.5294117647058824,0.25,1.0,0.7570850202429144
0.0007404664938911,0.6015625000000003,0.6728971962616822,0.5686274509803921,0.25,0.8888888888888888,0.623481781376519
0.0,0.6328125000000002,0.5046728971962616,0.6274509803921569,0.25,0.6111111111111112,0.672064777327938
0.0318400592373195,0.6640625000000001,0.6074766355140188,0.5294117647058824,0.25,0.6388888888888888,0.6356275303643715
0.0259163272861902,0.4140625000000001,0.4953271028037384,0.8235294117647058,0.25,0.0833333333333333,0.8178137651821857
0.0003702332469455,0.6406250000000003,0.4205607476635514,0.5294117647058824,0.25,0.8888888888888888,0.6882591093117428
0.0,0.8828125,0.8317757009345793,0.2745098039215686,0.25,0.5,0.6113360323886666
0.2036282858200666,0.2734375,0.3738317757009346,0.7254901960784313,0.5,1.0,0.4412955465587047
0.0,0.7890625000000003,0.7009345794392524,0.2745098039215686,0.25,0.2777777777777778,0.7165991902834
0.0,0.5312500000000002,0.3644859813084111,0.4117647058823529,0.25,0.1111111111111111,0.8097165991902856
0.0111069974083672,0.5703125000000002,0.4953271028037384,0.803921568627451,0.25,0.1111111111111111,0.6923076923076952
0.0,0.6640625000000001,0.2336448598130841,0.3529411764705882,0.5,0.3888888888888889,0.8299595141700428
0.1562384302110329,0.7187500000000003,0.6074766355140188,0.5098039215686274,0.5,0.8611111111111112,0.659919028340081
0.0503517215845982,0.2968750000000001,0.6822429906542057,0.7450980392156863,0.25,0.6388888888888888,0.6356275303643715
0.0,0.421875,0.5794392523364486,0.4117647058823529,0.25,1.0,0.8016194331983809
0.0639577934098482,0.6953125,0.6355140186915889,0.392156862745098,0.25,0.4166666666666667,0.7327935222672094
0.0,0.578125,0.4953271028037384,0.6274509803921569,0.25,0.0277777777777777,0.6882591093117428
0.2817475009255831,0.5078125000000001,0.4205607476635514,0.7450980392156863,0.25,0.75,0.5829959514170048
0.0599777860051832,0.3515625,0.6915887850467289,0.7843137254901961,0.5,0.5555555555555556,0.3522267206477715
0.0133283968900407,0.4609375,0.439252336448598,0.8431372549019608,0.25,0.8888888888888888,0.6761133603238857
0.0014809329877823,0.5078125000000001,0.5514018691588785,0.7254901960784313,0.25,1.0,0.7368421052631572
0.2102924842650869,0.4453125,0.4859813084112149,0.7843137254901961,0.25,0.6111111111111112,0.3967611336032381
0.0,0.421875,0.2616822429906543,0.3529411764705882,0.25,0.1666666666666666,0.8056680161943333
0.0,0.8671875000000003,0.6822429906542057,0.2941176470588235,0.25,0.3611111111111111,0.6396761133603238
0.0,0.7578125000000004,0.7757009345794393,0.4509803921568627,0.25,0.6388888888888888,0.672064777327938
0.0266567937800814,0.5703125000000002,0.5327102803738317,0.7058823529411765,0.25,0.8888888888888888,0.6680161943319857
0.0,0.7031250000000001,0.4766355140186917,0.3725490196078431,0.25,1.0,0.7975708502024286
0.0,0.4765625000000002,0.5140186915887851,0.5686274509803921,0.25,0.2222222222222222,0.5546558704453429
0.0,0.6484374999999999,0.4672897196261683,0.5686274509803921,0.25,0.1111111111111111,0.7327935222672094
0.0,0.6953125,0.4018691588785048,0.3529411764705882,0.5,0.3333333333333333,0.7449392712550619
0.0462791558681969,0.3515625,0.6261682242990654,0.6862745098039216,0.5,0.75,0.5020242914979762
0.1769714920399851,0.65625,0.5233644859813086,0.7254901960784313,0.25,0.5,0.6558704453441286
0.0681229174379859,0.6171875,0.5981308411214953,0.6862745098039216,0.25,0.5,0.5708502024291523
0.0044427989633469,0.5703125000000002,0.5233644859813086,0.6078431372549019,0.25,1.0,0.813765182186238
0.002591632728619,0.3359375000000001,0.6261682242990654,0.7254901960784313,0.25,0.2777777777777778,0.6072874493927142
0.0,0.5078125000000001,0.4766355140186917,0.5294117647058824,0.25,0.8333333333333334,0.6113360323886666
0.0318400592373195,0.4765625000000002,0.3925233644859812,0.6470588235294118,0.25,0.1666666666666666,0.7773279352226714
0.0244353942984079,0.7109375000000002,0.6542056074766356,0.5294117647058824,0.25,0.4722222222222222,0.7368421052631572
0.0014809329877823,0.7734375000000001,0.6074766355140188,0.4509803921568627,0.25,0.3888888888888889,0.7854251012145761
0.002591632728619,0.6171875,0.7009345794392524,0.6470588235294118,0.5,0.7777777777777778,0.5587044534412953
0.2465753424657533,0.328125,0.5514018691588785,0.9019607843137256,0.25,0.8888888888888888,0.5141700404858286
0.0,0.3828125,0.4766355140186917,0.4117647058823529,0.25,0.1388888888888889,0.6153846153846143
0.0,0.5703125000000002,0.1588785046728971,0.2941176470588235,0.25,1.0,0.9959514170040522
0.2484265087004812,0.7421875000000001,0.6261682242990654,0.6666666666666666,0.25,0.5,0.6680161943319857
0.0,0.8828125,1.0,0.3725490196078431,0.25,0.6388888888888888,0.6315789473684237
0.0,0.6171875,0.6822429906542057,0.5490196078431373,0.25,0.8611111111111112,0.6518218623481808
0.3594964827841539,0.578125,0.5140186915887851,0.6666666666666666,0.25,0.6944444444444444,0.672064777327938
0.0970011106997408,0.6328125000000002,0.5233644859813086,0.7058823529411765,0.25,0.5,0.7044534412955475
0.1251388374676045,0.3515625,0.588785046728972,0.8627450980392157,0.25,0.4444444444444444,0.5789473684210524
0.0,0.6406250000000003,0.6261682242990654,0.5882352941176471,0.25,0.1388888888888889,0.7894736842105285
0.0,0.5937500000000002,0.5046728971962616,0.5098039215686274,0.25,1.0,0.7044534412955475
0.0,0.5546875000000002,0.5420560747663552,0.6274509803921569,0.25,0.5,0.7327935222672094
0.0,0.5390625,0.3644859813084111,0.3137254901960784,0.5,0.1666666666666666,0.7935222672064809
0.0074046649389115,0.5390625,0.7383177570093458,0.6274509803921569,0.25,0.5,0.5587044534412953
0.0303591262495372,0.578125,0.7383177570093458,0.5490196078431373,0.25,0.75,0.6113360323886666
0.0,0.3359375000000001,0.1962616822429908,0.5098039215686274,0.25,0.0555555555555555,0.8178137651821857
0.0140688633839318,0.5468750000000001,0.6074766355140188,0.6274509803921569,0.25,0.6388888888888888,0.6356275303643715
0.0,0.5468750000000001,0.1214953271028038,0.3137254901960784,0.25,0.3888888888888889,0.8340080971659951
0.0111069974083672,0.5703125000000002,0.5981308411214953,0.6078431372549019,0.25,0.8888888888888888,0.7085020242914999
0.0,0.7578125000000004,0.6261682242990654,0.392156862745098,0.25,1.0,0.6437246963562762
0.0236949278045168,0.2968750000000001,0.6261682242990654,0.8823529411764706,0.25,0.6666666666666666,0.6072874493927142
0.0,0.6484374999999999,0.3177570093457942,0.2941176470588235,0.25,0.1944444444444444,0.7611336032388667
0.0,0.5546875000000002,0.3457943925233644,0.2941176470588235,0.25,0.4166666666666667,0.7489878542510142
0.0466493891151425,0.5078125000000001,0.6822429906542057,0.6274509803921569,0.5,0.6111111111111112,0.4736842105263143
0.0,0.7109375000000002,0.588785046728972,0.4313725490196078,0.5,0.0555555555555555,0.6518218623481808
0.0187893372824879,0.8671875000000003,0.6168224299065422,0.4705882352941176,0.25,0.3333333333333333,0.6558704453441286
0.0140688633839318,0.3515625,0.4953271028037384,0.8235294117647058,0.0,0.0,0.7125506072874522
0.2325064790818215,0.7265624999999999,0.5607476635514019,0.5882352941176471,0.25,0.7222222222222222,0.5991902834008095
0.0103665309144761,0.5859375000000001,0.4205607476635514,0.6274509803921569,0.25,0.3333333333333333,0.6639676113360333
0.039244724176231,0.5078125000000001,0.5140186915887851,0.6666666666666666,0.25,0.4166666666666667,0.5870445344129571
0.0011106997408367,0.3828125,0.3084112149532711,0.7647058823529411,0.25,1.0,0.7327935222672094
0.0033320992225101,0.4609375,0.6542056074766356,0.7450980392156863,0.25,0.8333333333333334,0.6801619433198381
0.0,0.7578125000000004,0.588785046728972,0.5294117647058824,0.25,1.0,0.6639676113360333
0.0,0.6796875000000003,0.6261682242990654,0.6862745098039216,0.0,0.0,0.6194331983805667
0.2332469455757126,0.7578125000000004,0.6635514018691591,0.5490196078431373,0.25,0.6111111111111112,0.6639676113360333
0.0,0.6093749999999999,0.5700934579439254,0.3137254901960784,0.5,0.3611111111111111,0.8097165991902856
0.0,0.6171875,0.5700934579439254,0.6470588235294118,0.25,1.0,0.6477732793522285
0.0007404664938911,0.6015625000000003,0.4579439252336447,0.4117647058823529,0.25,1.0,0.7732793522267237
0.0,0.6953125,0.6635514018691591,0.6274509803921569,0.25,0.3055555555555556,0.6194331983805667
0.0,0.6640625000000001,0.588785046728972,0.3725490196078431,0.25,0.2222222222222222,0.728744939271257
0.0003702332469455,0.6015625000000003,0.5514018691588785,0.6274509803921569,0.25,1.0,0.6761133603238857
0.0,0.9453125000000004,0.6448598130841121,0.3137254901960784,0.25,1.0,0.6477732793522285
0.0,0.9375000000000002,0.7289719626168225,0.3725490196078431,0.25,0.3888888888888889,0.6558704453441286
0.0,0.4765625000000002,0.439252336448598,0.4313725490196078,0.25,0.1666666666666666,0.765182186234819
0.0059237319511292,0.6796875000000003,0.6074766355140188,0.6862745098039216,0.25,0.75,0.6194331983805667
0.0832284339133654,0.5625000000000001,0.6448598130841121,0.6470588235294118,0.25,1.0,0.6518218623481808
0.0,0.6250000000000001,0.5327102803738317,0.4117647058823529,0.25,0.25,0.7489878542510142
0.0,0.4140625000000001,0.5140186915887851,0.5882352941176471,0.25,1.0,0.6639676113360333
0.0377637911884487,0.4609375,0.4953271028037384,0.6666666666666666,0.25,0.1111111111111111,0.5789473684210524
0.0,0.6015625000000003,0.4953271028037384,0.4705882352941176,0.25,0.3888888888888889,0.6842105263157905
0.0895964457608293,0.5156250000000002,0.4953271028037384,0.6666666666666666,0.25,0.4166666666666667,0.5020242914979762
0.0,0.8203125000000002,0.5607476635514019,0.2549019607843137,0.25,0.4444444444444444,0.659919028340081
0.0621991854868567,0.4375000000000002,0.6074766355140188,0.7450980392156863,0.5,0.7222222222222222,0.4372469635627524
0.0044427989633469,0.6093749999999999,0.7663551401869159,0.6274509803921569,0.5,0.75,0.5020242914979762
0.0096260644205849,0.4921875000000001,0.5607476635514019,0.7450980392156863,0.25,0.0555555555555555,0.6275303643724713
0.0303591262495372,0.5703125000000002,0.5700934579439254,0.8235294117647058,0.25,1.0,0.6680161943319857
0.0858941132913735,0.5078125000000001,0.588785046728972,0.7058823529411765,0.25,0.3888888888888889,0.6032388663967618
0.0,0.5078125000000001,0.2710280373831774,0.5294117647058824,0.25,0.1666666666666666,0.9311740890688284
