RAINFALL,TMAX,TMIN,RH,WIND_SPEED,BAROMETRIC_AIR_PRESSURE
0.0,0.7265624999999999,0.6448598130841121,0.3333333333333333,0.5,0.6518218623481808
0.0,0.7109375000000002,0.5607476635514019,0.39215686274509803,0.25,0.6558704453441286
0.0,0.6953125,0.5327102803738317,0.37254901960784315,0.5,0.6477732793522285
0.0,0.7968750000000004,0.5327102803738317,0.3333333333333333,0.5,0.7085020242914999
0.0,0.7968750000000004,0.5327102803738317,0.2549019607843137,0.5,0.7165991902834
0.0,0.7890625000000003,0.5140186915887851,0.3333333333333333,0.25,0.7246963562753047
0.005923731951129212,0.6328125000000002,0.5607476635514019,0.43137254901960786,0.25,0.6923076923076952
0.025175860792299144,0.4687500000000001,0.42056074766355145,0.5686274509803921,0.25,0.7004048582995952
0.0,0.45312500000000017,0.43925233644859807,0.5294117647058824,0.25,0.7327935222672094
0.0,0.4296875000000001,0.28037383177570097,0.4117647058823529,0.5,0.7813765182186238
0.0,0.44531250000000006,0.12149532710280381,0.35294117647058826,0.5,0.8218623481781381
0.0,0.5078125000000001,0.3271028037383178,0.37254901960784315,0.25,0.7732793522267237
0.0,0.5234375000000001,0.1962616822429908,0.4117647058823529,0.25,0.7449392712550619
0.0,0.5703125000000002,0.23364485981308414,0.3137254901960784,0.25,0.7449392712550619
0.0,0.6171875,0.5514018691588785,0.35294117647058826,0.25,0.728744939271257
0.0,0.6718750000000002,0.5140186915887851,0.35294117647058826,0.25,0.7327935222672094
0.0,0.65625,0.4018691588785048,0.37254901960784315,0.25,0.7530364372469666
0.0,0.6484374999999999,0.3271028037383178,0.4117647058823529,0.25,0.7368421052631572
0.0,0.7031250000000001,0.3271028037383178,0.27450980392156865,0.25,0.6680161943319857
0.0,0.7265624999999999,0.42056074766355145,0.39215686274509803,0.5,0.6558704453441286
0.003332099222510181,0.6796875000000003,0.6542056074766356,0.45098039215686275,0.5,0.5991902834008095
0.0,0.7265624999999999,0.5140186915887851,0.37254901960784315,0.25,0.6275303643724713
0.0,0.6796875000000003,0.4672897196261683,0.23529411764705882,0.5,0.7408906882591095
0.0,0.5078125000000001,0.28037383177570097,0.21568627450980393,0.5,0.7975708502024286
0.0,0.4296875000000001,0.22429906542056063,0.29411764705882354,0.25,0.8340080971659951
0.0,0.49218750000000017,0.42056074766355145,0.3137254901960784,0.25,0.7530364372469666
0.0,0.48437500000000006,0.27102803738317743,0.4117647058823529,0.25,0.6761133603238857
0.0,0.5546875000000002,0.588785046728972,0.3333333333333333,0.25,0.6396761133603238
0.003702332469455757,0.5703125000000002,0.5233644859813086,0.35294117647058826,0.25,0.6356275303643715
0.03480192521288412,0.5312500000000002,0.3738317757009346,0.5098039215686274,0.25,0.6194331983805667
0.0,0.4609375,0.49532710280373843,0.45098039215686275,0.25,0.6194331983805667
0.0,0.49218750000000017,0.3084112149532711,0.45098039215686275,0.25,0.6558704453441286
0.012587930396149572,0.49218750000000017,0.5140186915887851,0.5490196078431373,0.25,0.6882591093117428
0.046649389115142534,0.4609375,0.5420560747663552,0.6078431372549019,0.25,0.7044534412955475
0.0,0.5312500000000002,0.5046728971962616,0.5098039215686274,0.25,0.6801619433198381
0.0,0.4375000000000002,0.34579439252336447,0.47058823529411764,0.25,0.672064777327938
0.0,0.6874999999999999,0.5140186915887851,0.29411764705882354,0.25,0.6761133603238857
0.0,0.7265624999999999,0.5607476635514019,0.21568627450980393,0.5,0.7408906882591095
0.0,0.6406250000000003,0.5233644859813086,0.39215686274509803,0.5,0.7732793522267237
0.0,0.5859375000000001,0.5327102803738317,0.4117647058823529,0.25,0.7692307692307714
0.15179563124768602,0.7421875000000001,0.5046728971962616,0.47058823529411764,0.25,0.7611336032388667
0.002221399481673454,0.6718750000000002,0.5514018691588785,0.4117647058823529,0.25,0.7125506072874522
0.0,0.7578125000000004,0.588785046728972,0.27450980392156865,0.25,0.7004048582995952
0.0,0.8203125000000002,0.5607476635514019,0.3137254901960784,0.25,0.7085020242914999
0.0,0.8203125000000002,0.5607476635514019,0.2549019607843137,0.25,0.659919028340081
0.0,0.7812500000000002,0.5700934579439254,0.3137254901960784,0.25,0.6396761133603238
0.0,0.7265624999999999,0.47663551401869175,0.2549019607843137,0.25,0.6842105263157905
0.0,0.8046875,0.49532710280373843,0.13725490196078433,0.25,0.7044534412955475
0.0,0.7109375000000002,0.4299065420560749,0.17647058823529413,0.25,0.7004048582995952
0.0,0.7500000000000003,0.47663551401869175,0.23529411764705882,0.25,0.6842105263157905
0.0,0.7500000000000003,0.49532710280373843,0.27450980392156865,0.25,0.6801619433198381
0.0,0.8125000000000001,0.7009345794392524,0.3137254901960784,0.25,0.6558704453441286
0.0,0.6406250000000003,0.5514018691588785,0.45098039215686275,0.25,0.6518218623481808
0.0,0.8515625000000001,0.7009345794392524,0.23529411764705882,0.5,0.6153846153846143
0.07330618289522399,0.7265624999999999,0.6355140186915889,0.35294117647058826,0.25,0.6194331983805667
0.03443169196593854,0.7265624999999999,0.5607476635514019,0.4117647058823529,0.25,0.6437246963562762
0.07404664938911514,0.7421875000000001,0.45794392523364474,0.5098039215686274,0.25,0.6882591093117428
0.0,0.734375,0.5700934579439254,0.3137254901960784,0.25,0.7206477732793524
0.0,0.8046875,0.6261682242990654,0.21568627450980393,0.25,0.6882591093117428
0.005923731951129212,0.7578125000000004,0.6261682242990654,0.35294117647058826,0.25,0.6801619433198381
0.02406516105146242,0.7812500000000002,0.5607476635514019,0.3333333333333333,0.25,0.7125506072874522
0.04035542391706775,0.6796875000000003,0.5981308411214953,0.49019607843137253,0.25,0.7125506072874522
0.0,0.9609375,0.588785046728972,0.2549019607843137,0.25,0.6882591093117428
0.0,0.9453125000000003,0.6822429906542057,0.13725490196078433,0.25,0.7165991902834
0.0,0.8671875000000003,0.6261682242990654,0.2549019607843137,0.5,0.7408906882591095
0.0,0.5859375000000001,0.6074766355140188,0.5882352941176471,0.25,0.8016194331983809
0.0,0.7578125000000004,0.588785046728972,0.3333333333333333,0.25,0.728744939271257
0.0,0.7890625000000003,0.6074766355140188,0.39215686274509803,0.25,0.659919028340081
0.0,0.8046875,0.7476635514018692,0.37254901960784315,0.25,0.6842105263157905
0.0,0.7421875000000001,0.6355140186915889,0.39215686274509803,0.25,0.728744939271257
0.003702332469455757,0.8203125000000002,0.4112149532710279,0.3333333333333333,0.25,0.728744939271257
0.0,0.6484374999999999,0.5140186915887851,0.39215686274509803,0.25,0.6842105263157905
0.10070344316919658,0.8046875,0.5140186915887851,0.45098039215686275,0.25,0.6680161943319857
0.0,0.7890625000000003,0.6728971962616822,0.4117647058823529,0.5,0.6477732793522285
0.0,0.8515625000000001,0.7009345794392524,0.3137254901960784,0.25,0.6396761133603238
0.03517215845982969,0.7578125000000004,0.6261682242990654,0.5686274509803921,0.25,0.623481781376519
0.022954461310625694,0.84375,0.5981308411214953,0.45098039215686275,0.25,0.6153846153846143
0.0,0.7734375000000001,0.588785046728972,0.29411764705882354,0.25,0.5910931174089095
0.0,0.6953125,0.6542056074766356,0.3333333333333333,0.25,0.5546558704453429
0.01962236208811551,0.7578125000000004,0.6261682242990654,0.37254901960784315,0.25,0.5465587044534428
0.0,0.7578125000000004,0.6635514018691591,0.37254901960784315,0.25,0.5587044534412953
0.0,0.8125000000000001,0.6074766355140188,0.37254901960784315,0.25,0.6153846153846143
0.003702332469455757,0.6953125,0.6448598130841121,0.5882352941176471,0.25,0.6558704453441286
0.0,0.8046875,0.6822429906542057,0.4117647058823529,0.25,0.6275303643724713
0.04553868937430581,0.7187500000000003,0.5327102803738317,0.6470588235294118,0.25,0.6315789473684237
0.013328396890040724,0.6953125,0.5794392523364486,0.6666666666666666,0.25,0.6396761133603238
0.002961865975564606,0.7578125000000004,0.5607476635514019,0.5098039215686274,0.25,0.623481781376519
0.0,0.8203125000000002,0.7383177570093458,0.35294117647058826,0.25,0.6153846153846143
0.0,0.8671875000000003,0.719626168224299,0.29411764705882354,0.25,0.6275303643724713
0.0,0.7890625000000003,0.7009345794392524,0.4117647058823529,0.25,0.6477732793522285
0.03406145871899296,0.8046875,0.719626168224299,0.5098039215686274,0.25,0.6275303643724713
0.0,0.8750000000000004,0.7570093457943927,0.35294117647058826,0.25,0.6194331983805667
0.0,0.8203125000000002,0.7476635514018692,0.35294117647058826,0.25,0.5829959514170048
0.0070344316919659375,0.7421875000000001,0.588785046728972,0.5294117647058824,0.25,0.6275303643724713
0.009626064420584968,0.7109375000000002,0.6261682242990654,0.47058823529411764,0.5,0.6113360323886666
0.0,0.8515625000000001,0.8317757009345793,0.2549019607843137,0.5,0.6032388663967618
0.1095890410958904,0.7578125000000004,0.6261682242990654,0.5686274509803921,0.25,0.6153846153846143
0.40947797112180667,0.5390625,0.5794392523364486,0.803921568627451,0.25,0.5870445344129571
0.002961865975564606,0.5234375000000001,0.4672897196261683,0.7058823529411765,0.25,0.48987854251012375
0.06219918548685672,0.4375000000000002,0.6074766355140188,0.7450980392156863,0.5,0.4372469635627524
0.716401332839689,0.15625000000000003,0.4672897196261683,0.9411764705882353,0.25,0.45748987854250955
0.07404664938911514,0.17968750000000008,0.4672897196261683,0.8823529411764706,0.25,0.5587044534412953
0.33987412069603845,0.2578125000000001,0.5140186915887851,0.9215686274509803,0.5,0.5910931174089095
0.05923731951129211,0.19531250000000006,0.5327102803738317,0.9019607843137255,0.25,0.5829959514170048
0.3058126619770455,0.19531250000000006,0.5420560747663552,0.8823529411764706,0.25,0.5384615384615381
0.03406145871899296,0.4687500000000001,0.6074766355140188,0.7058823529411765,0.25,0.5101214574898809
0.061458718992965566,0.5390625,0.5140186915887851,0.6274509803921569,0.25,0.5222672064777333
0.07811921510551648,0.4609375,0.5140186915887851,0.7450980392156863,0.5,0.5789473684210524
0.0007404664938911515,0.5859375000000001,0.6822429906542057,0.6666666666666666,0.25,0.6032388663967618
0.0,0.6171875,0.6261682242990654,0.5294117647058824,0.5,0.623481781376519
0.0,0.6718750000000002,0.8130841121495327,0.47058823529411764,0.25,0.6680161943319857
0.019252128841169936,0.6171875,0.6074766355140188,0.6666666666666666,0.5,0.6761133603238857
0.35949648278415397,0.578125,0.5140186915887851,0.6666666666666666,0.25,0.672064777327938
0.005183265457238059,0.5078125000000001,0.49532710280373843,0.6862745098039216,0.25,0.6680161943319857
0.046649389115142534,0.7421875000000001,0.5140186915887851,0.6078431372549019,0.5,0.6518218623481808
0.003332099222510181,0.6171875,0.6542056074766356,0.6274509803921569,0.25,0.659919028340081
0.13143280266567936,0.6406250000000003,0.588785046728972,0.6274509803921569,0.25,0.6518218623481808
0.05405405405405405,0.421875,0.5046728971962616,0.8823529411764706,0.25,0.6477732793522285
0.0,0.6484374999999999,0.588785046728972,0.5882352941176471,0.25,0.6437246963562762
0.0,0.6015625000000003,0.6635514018691591,0.5294117647058824,0.5,0.5829959514170048
0.0,0.5937500000000002,0.7009345794392524,0.5098039215686274,0.5,0.530364372469638
0.022954461310625694,0.5234375000000001,0.6635514018691591,0.5294117647058824,0.5,0.5627530364372476
0.0025916327286190297,0.5390625,0.6635514018691591,0.6274509803921569,0.25,0.6113360323886666
0.030359126249537204,0.578125,0.7383177570093458,0.5490196078431373,0.25,0.6113360323886666
0.022954461310625694,0.5312500000000002,0.6542056074766356,0.6274509803921569,0.5,0.5951417004048571
0.005923731951129212,0.5546875000000002,0.6261682242990654,0.5098039215686274,0.5,0.5708502024291523
0.0,0.5625000000000001,0.7009345794392524,0.5686274509803921,0.5,0.5546558704453429
0.0136986301369863,0.6640625000000001,0.6074766355140188,0.5490196078431373,0.25,0.48987854251012375
0.06627175120325804,0.6171875,0.5140186915887851,0.6862745098039216,0.5,0.4696356275303666
0.002961865975564606,0.6015625000000003,0.6261682242990654,0.6666666666666666,0.25,0.4858299595141714
0.08959644576082931,0.5156250000000002,0.49532710280373843,0.6666666666666666,0.25,0.5020242914979762
0.010366530914476119,0.5625000000000001,0.6635514018691591,0.6274509803921569,0.5,0.4858299595141714
0.05405405405405405,0.41406250000000017,0.6074766355140188,0.7450980392156863,0.5,0.5222672064777333
0.0,0.3906250000000001,0.588785046728972,0.6666666666666666,0.5,0.5546558704453429
0.11773417252869307,0.5390625,0.5140186915887851,0.7254901960784313,0.25,0.5060728744939286
0.07848944835246204,0.5546875000000002,0.588785046728972,0.6274509803921569,0.5,0.481781376518219
0.1584598296927064,0.35156250000000006,0.6074766355140188,0.7843137254901961,0.5,0.4615384615384619
0.33283968900407257,0.32031250000000017,0.588785046728972,0.8431372549019608,0.25,0.38056680161943335
0.5257312106627174,0.12500000000000014,0.5607476635514019,0.9803921568627451,0.5,0.43319838056680005
0.04331728989263235,0.3671875,0.588785046728972,0.7843137254901961,0.5,0.5263157894736856
0.20177711958533875,0.3906250000000001,0.45794392523364474,0.8235294117647058,0.5,0.5708502024291523
0.2580525731210663,0.30468749999999994,0.6074766355140188,0.7843137254901961,0.5,0.49797570850202383
0.2406516105146242,0.4609375,0.5607476635514019,0.6862745098039216,0.75,0.4453441295546571
0.09514994446501295,0.13281249999999997,0.5607476635514019,0.9411764705882353,0.25,0.5465587044534428
0.023694927804516847,0.2968750000000001,0.6261682242990654,0.8823529411764706,0.25,0.6072874493927142
0.05035172158459829,0.41406250000000017,0.5700934579439254,0.7843137254901961,0.25,0.5991902834008095
0.0,0.4687500000000001,0.5981308411214953,0.7058823529411765,0.25,0.5870445344129571
0.004072565716401333,0.4296875000000001,0.5420560747663552,0.6862745098039216,0.25,0.5587044534412953
0.03332099222510181,0.2968750000000001,0.5607476635514019,0.7647058823529411,0.25,0.5708502024291523
0.17660125879303962,0.44531250000000006,0.6261682242990654,0.8235294117647058,0.25,0.5587044534412953
0.002221399481673454,0.5859375000000001,0.7383177570093458,0.6862745098039216,0.5,0.5465587044534428
0.20214735283228433,0.49218750000000017,0.719626168224299,0.7058823529411765,0.5,0.5668016194332
0.001480932987782303,0.6015625000000003,0.719626168224299,0.7058823529411765,0.5,0.5506072874493951
0.01999259533506109,0.5390625,0.6355140186915889,0.6862745098039216,0.5,0.5465587044534428
0.27027027027027023,0.4296875000000001,0.6261682242990654,0.7058823529411765,0.5,0.5465587044534428
0.0,0.4765625000000002,0.6822429906542057,0.6274509803921569,0.25,0.5222672064777333
0.06219918548685672,0.5468750000000001,0.5514018691588785,0.6862745098039216,0.25,0.4736842105263143
0.0,0.5078125000000001,0.5514018691588785,0.6862745098039216,0.25,0.5101214574898809
0.0,0.49218750000000017,0.6074766355140188,0.6078431372549019,0.25,0.4736842105263143
0.06330988522769344,0.48437500000000006,0.5981308411214953,0.7450980392156863,0.25,0.46558704453441424
0.04961125509070714,0.5390625,0.6542056074766356,0.5882352941176471,0.5,0.5141700404858286
0.06590151795631248,0.41406250000000017,0.6261682242990654,0.7254901960784313,0.25,0.5951417004048571
0.10292484265087004,0.30468749999999994,0.6542056074766356,0.7843137254901961,0.5,0.5465587044534428
1.0,0.2578125000000001,0.5233644859813086,0.8823529411764706,0.5,0.46558704453441424
0.19474268789337282,0.2578125000000001,0.6074766355140188,0.8431372549019608,0.5,0.42510121457489997
0.04072565716401332,0.35156250000000006,0.6635514018691591,0.7647058823529411,0.75,0.49797570850202383
0.041836356904850054,0.4609375,0.6542056074766356,0.6862745098039216,0.5,0.5182186234817809
0.005183265457238059,0.4609375,0.7757009345794393,0.6274509803921569,0.5,0.5506072874493951
0.1066271751203258,0.4687500000000001,0.6074766355140188,0.6666666666666666,0.5,0.47773279352226666
0.059977786005183255,0.4765625000000002,0.5700934579439254,0.7450980392156863,0.5,0.4615384615384619
0.008145131432802665,0.41406250000000017,0.6074766355140188,0.7254901960784313,0.5,0.5141700404858286
0.07997038134024435,0.4375000000000002,0.6261682242990654,0.6666666666666666,0.5,0.5546558704453429
0.16364309514994446,0.2890625,0.6635514018691591,0.803921568627451,0.25,0.530364372469638
0.06368011847463902,0.48437500000000006,0.719626168224299,0.6862745098039216,0.5,0.48987854251012375
0.002221399481673454,0.45312500000000017,0.7289719626168225,0.6470588235294118,0.75,0.5263157894736856
0.0,0.4609375,0.8317757009345793,0.6274509803921569,0.5,0.5829959514170048
0.1384672343576453,0.4765625000000002,0.6635514018691591,0.6666666666666666,0.5,0.5789473684210524
0.022954461310625694,0.45312500000000017,0.6635514018691591,0.7058823529411765,0.5,0.5060728744939286
0.0,0.41406250000000017,0.6448598130841121,0.7058823529411765,0.25,0.5668016194332
0.0,0.6015625000000003,0.6448598130841121,0.6078431372549019,0.25,0.6558704453441286
0.0,0.6484374999999999,0.5794392523364486,0.47058823529411764,0.5,0.6882591093117428
0.0,0.6640625000000001,0.5607476635514019,0.45098039215686275,0.25,0.6477732793522285
0.008145131432802665,0.6406250000000003,0.5700934579439254,0.5098039215686274,0.25,0.6801619433198381
0.09107737874861162,0.5625000000000001,0.5514018691588785,0.6862745098039216,0.25,0.6801619433198381
0.0,0.5703125000000002,0.5981308411214953,0.6666666666666666,0.25,0.6072874493927142
0.4283598667160311,0.5859375000000001,0.5233644859813086,0.6274509803921569,0.25,0.5465587044534428
0.0007404664938911515,0.5156250000000002,0.6448598130841121,0.6274509803921569,0.25,0.5829959514170048
0.14142910033320993,0.4609375,0.5140186915887851,0.7058823529411765,0.5,0.5708502024291523
0.0,0.4765625000000002,0.5794392523364486,0.6862745098039216,0.5,0.5182186234817809
0.10736764161421694,0.4687500000000001,0.588785046728972,0.8235294117647058,0.25,0.4858299595141714
0.10440577563865235,0.3671875,0.4672897196261683,0.7450980392156863,0.5,0.5587044534412953
0.006664198445020362,0.6015625000000003,0.7009345794392524,0.6470588235294118,0.5,0.6396761133603238
0.01629026286560533,0.6171875,0.588785046728972,0.6274509803921569,0.25,0.672064777327938
0.01703072935949648,0.6093749999999999,0.6261682242990654,0.6470588235294118,0.25,0.6801619433198381
0.22732321362458346,0.5234375000000001,0.49532710280373843,0.7450980392156863,0.25,0.623481781376519
0.2817475009255831,0.5078125000000001,0.42056074766355145,0.7450980392156863,0.25,0.5829959514170048
0.04294705664568678,0.5859375000000001,0.6635514018691591,0.6274509803921569,0.25,0.48987854251012375
0.22473158089596446,0.35156250000000006,0.4672897196261683,0.7450980392156863,0.75,0.24696356275303805
0.23102554609403922,0.3359375000000001,0.5327102803738317,0.7843137254901961,0.5,0.32388663967611425
0.08589411329137356,0.5078125000000001,0.588785046728972,0.7058823529411765,0.25,0.6032388663967618
0.04887078859681599,0.5859375000000001,0.5514018691588785,0.7647058823529411,0.25,0.6882591093117428
0.0,0.7109375000000002,0.588785046728972,0.43137254901960786,0.5,0.6518218623481808
0.04072565716401332,0.5703125000000002,0.6448598130841121,0.6274509803921569,0.25,0.5991902834008095
0.1158830062939652,0.5937500000000002,0.5327102803738317,0.7843137254901961,0.25,0.6194331983805667
0.16475379489078118,0.5234375000000001,0.4672897196261683,0.8823529411764706,0.25,0.7125506072874522
0.012217697149203998,0.5859375000000001,0.42056074766355145,0.6274509803921569,0.5,0.7246963562753047
0.019252128841169936,0.7109375000000002,0.6261682242990654,0.4117647058823529,0.25,0.6477732793522285
0.002961865975564606,0.6484374999999999,0.7009345794392524,0.5294117647058824,0.5,0.5425101214574904
0.014809329877823027,0.6328125000000002,0.5700934579439254,0.6274509803921569,0.25,0.4696356275303666
0.012958163643095148,0.6171875,0.5140186915887851,0.5882352941176471,0.5,0.481781376518219
0.0,0.5859375000000001,0.6074766355140188,0.5294117647058824,0.25,0.4939271255060715
0.0,0.5859375000000001,0.6542056074766356,0.5686274509803921,0.25,0.5222672064777333
0.0,0.6171875,0.6074766355140188,0.47058823529411764,0.25,0.530364372469638
0.0,0.6953125,0.6448598130841121,0.47058823529411764,0.25,0.5627530364372476
0.0,0.6718750000000002,0.6448598130841121,0.43137254901960786,0.25,0.6194331983805667
0.29100333209922247,0.5546875000000002,0.5140186915887851,0.6666666666666666,0.25,0.6153846153846143
0.04738985560903369,0.6484374999999999,0.5700934579439254,0.6274509803921569,0.25,0.6477732793522285
0.0,0.5468750000000001,0.5700934579439254,0.6078431372549019,0.25,0.659919028340081
0.0,0.6484374999999999,0.49532710280373843,0.47058823529411764,0.25,0.6801619433198381
0.0,0.6171875,0.6168224299065422,0.43137254901960786,0.25,0.7165991902834
0.0007404664938911515,0.5390625,0.5700934579439254,0.5686274509803921,0.25,0.6882591093117428
0.03258052573121066,0.6250000000000001,0.47663551401869175,0.5490196078431373,0.25,0.6680161943319857
0.0,0.578125,0.5327102803738317,0.5098039215686274,0.25,0.659919028340081
0.010366530914476119,0.6015625000000003,0.5420560747663552,0.7450980392156863,0.25,0.6761133603238857
0.0,0.7265624999999999,0.5794392523364486,0.47058823529411764,0.25,0.7085020242914999
0.0,0.7265624999999999,0.5140186915887851,0.45098039215686275,0.25,0.7246963562753047
0.0,0.7812500000000002,0.7102803738317759,0.37254901960784315,0.25,0.7085020242914999
0.006664198445020362,0.5625000000000001,0.5514018691588785,0.6470588235294118,0.25,0.7246963562753047
0.005183265457238059,0.6015625000000003,0.47663551401869175,0.6470588235294118,0.25,0.7206477732793524
0.014809329877823027,0.5859375000000001,0.43925233644859807,0.6862745098039216,0.25,0.6923076923076952
0.044427989633469084,0.6484374999999999,0.5046728971962616,0.6078431372549019,0.25,0.6477732793522285
0.00037023324694557573,0.6406250000000003,0.42056074766355145,0.5294117647058824,0.25,0.6882591093117428
0.0,0.7109375000000002,0.47663551401869175,0.47058823529411764,0.25,0.7530364372469666
0.021843761569788966,0.6328125000000002,0.5981308411214953,0.6274509803921569,0.25,0.7530364372469666
0.0,0.5546875000000002,0.4859813084112149,0.6470588235294118,0.25,0.7327935222672094
0.0,0.7578125000000004,0.49532710280373843,0.45098039215686275,0.25,0.728744939271257
0.002961865975564606,0.6328125000000002,0.3738317757009346,0.47058823529411764,0.25,0.7489878542510142
0.0,0.5625000000000001,0.5046728971962616,0.49019607843137253,0.25,0.7449392712550619
0.0,0.6250000000000001,0.5327102803738317,0.4117647058823529,0.25,0.7489878542510142
0.0,0.6640625000000001,0.588785046728972,0.37254901960784315,0.25,0.728744939271257
0.0,0.6796875000000003,0.6542056074766356,0.4117647058823529,0.25,0.6882591093117428
0.018511662347278784,0.6796875000000003,0.4112149532710279,0.45098039215686275,0.5,0.5789473684210524
0.0,0.44531250000000006,0.5046728971962616,0.37254901960784315,0.5,0.4453441295546571
0.1751203258052573,0.2578125000000001,0.6728971962616822,0.8235294117647058,0.5,0.38866396761133803
0.0,0.6250000000000001,0.588785046728972,0.49019607843137253,0.5,0.6153846153846143
